Ranking,Pais,1990,Indice_Ingreso_1990,1991,Indice_Ingreso_1991,1992,Indice_Ingreso_1992,1993,Indice_Ingreso_1993,1994,Indice_Ingreso_1994,1995,Indice_Ingreso_1995,1996,Indice_Ingreso_1996,1997,Indice_Ingreso_1997,1998,Indice_Ingreso_1998,1999,Indice_Ingreso_1999,2000,Indice_Ingreso_2000,2001,Indice_Ingreso_2001,2002,Indice_Ingreso_2002,2003,Indice_Ingreso_2003,2004,Indice_Ingreso_2004,2005,Indice_Ingreso_2005,2006,Indice_Ingreso_2006,2007,Indice_Ingreso_2007,2008,Indice_Ingreso_2008,2009,Indice_Ingreso_2009,2010,Indice_Ingreso_2010,2011,Indice_Ingreso_2011,2012,Indice_Ingreso_2012,2013,Indice_Ingreso_2013,2014,Indice_Ingreso_2014,2015,Indice_Ingreso_2015,2016,Indice_Ingreso_2016,2017,Indice_Ingreso_2017,2018,Indice_Ingreso_2018,2019,Indice_Ingreso_2019
117, Marshall Islands,4086,0.5604396618650086,3993,0.55696180480874,4206,0.564812057755816,4406,0.5718293776026447,4629,0.5792875449262744,4985,0.5904796479518994,4465,0.5738387157977554,4232,0.5657429564155788,4263,0.5668454280951782,4273,0.5671993545255543,4507,0.5752529795208231,4674,0.580748914576687,4598,0.5782725356509215,4474,0.5741428889808389,4430,0.5726499630414179,4503,0.5751188567760473,4397,0.5715205051600468,4490,0.5746821335744944,4160,0.5631508974235574,4170,0.563513576424625,4329,0.56916616235256,4294,0.5679399117130284,4041,0.5587668238232526,4279,0.5674113130234464,4403,0.571726490280211,4781,0.5841679845508636,4777,0.5840415516233071,4857,0.5865503197951453,4950,0.5894153354264349,5039,0.5921071596044943
157, Mauritania,4474,0.5741428889808389,4484,0.5744801423725041,4460,0.5736694656608559,4577,0.5775810531662612,4316,0.5687118590586042,4622,0.5790589447054413,4965,0.5898723879124336,4634,0.5794506192499822,4664,0.5804253853645986,4721,0.5822602884143077,4390,0.5712798336354444,4143,0.5625323376206435,4268,0.5670224949673811,4430,0.5726499630414179,4507,0.5752529795208231,4735,0.5827075772858221,5233,0.5978136037045906,5009,0.5912051521588532,4897,0.5877892501061397,4834,0.5858333064126294,4702,0.5816511272584622,4686,0.5811362371770487,4728,0.5824840984075546,4792,0.584515130435431,4816,0.5852697817870874,4986,0.5905099469654159,4956,0.589598322403845,5005,0.5910844765132263,5015,0.5913859850591959,5135,0.5949579126238785
66, Mauritius,8046,0.6627963210729069,8398,0.6692643022263732,8840,0.677012448324962,9159,0.6823673930008499,9333,0.6852101869663602,9669,0.6905527842178394,10053,0.6964358318378346,10553,0.7037679384099778,11053,0.7107605657111684,11226,0.7131065567155984,12032,0.723580345830057,12415,0.7283137756238146,12526,0.7296583325290631,13072,0.7361032845233004,13592,0.7419957943241746,13765,0.7439063100889344,14489,0.751649517851871,15541,0.7622373089393996,16147,0.7680155805343837,16463,0.770943216553164,16927,0.7751417413540163,17424,0.7795130806248717,18865,0.7915159368995254,20120,0.8012448310984192,20828,0.8064689259067662,21651,0.8123228502137311,22407,0.8175073498731813,23536,0.82493291032885,24408,0.8304282851412311,25266,0.8356470599063496
74, Mexico,14500,0.7517641553436731,14917,0.7560470162518117,15181,0.7586970086660163,15249,0.75937211920375,15716,0.7639287719207596,14287,0.7495287394982848,15067,0.7575583922344048,15983,0.7664735105006419,16555,0.7717850097115581,16822,0.7742018081429186,17402,0.7793222331814439,17142,0.7770483082266122,16924,0.7751149671260569,16931,0.7751774329440883,17392,0.7792354045698793,17428,0.779547754269321,18059,0.784920212564786,18172,0.7858624638409196,18159,0.7857543619669417,16900,0.7749006022867989,17601,0.7810398239260271,17918,0.7837361801454636,18259,0.7865839303728498,18087,0.7851542390863726,18468,0.7883031553927363,18817,0.7911311017512896,19101,0.7933939125500757,19300,0.7949595155101181,19476,0.7963307756346526,19160,0.7938597809390646
136, Micronesia (Federated States of),3578,0.5403851236194286,3639,0.5429387107197675,3570,0.5400470020873628,3599,0.541269108407481,3538,0.5386868962738692,3663,0.543931685413789,3512,0.5375727212889995,3184,0.5227620983952805,3259,0.5262789978534801,3396,0.5324991509105574,3564,0.5397929133287481,3613,0.5418555706636353,3628,0.5424814066564007,3691,0.5450819657828447,3643,0.5431046604550847,3753,0.5475982666733833,3769,0.5482408870794413,3756,0.5477189664252146,3658,0.5437253532803836,3836,0.5509025559441921,3832,0.5507449599660166,3921,0.5542131788943104,3863,0.5519620497661085,3779,0.5486411409738755,3641,0.5430217083764598,4148,0.5627145300578551,4048,0.5590282629093221,3974,0.5562413167110022,3940,0.5549433822997472,3983,0.5565830289548561
90, Moldova (Republic of),14171,0.7482972712371415,11668,0.7189399567824396,8201,0.6656786191882595,8136,0.664476602373677,5645,0.609261433335356,5619,0.6085640867460449,5520,0.6058789424452958,5597,0.6079714993080437,5214,0.597264151792915,5047,0.5923467880210049,5144,0.5952224328942993,5720,0.6112551586882812,6345,0.626919380599355,6924,0.6401105543859937,7579,0.6537641235680938,8156,0.6648474734938827,8429,0.6698208759436712,8535,0.6717086519306089,9241,0.6837137682155924,8404,0.6693721863385984,9148,0.6821858653616797,9659,0.6903964765348319,9835,0.6931241395198956,10735,0.7063508783727749,11204,0.712810236862185,10957,0.7094428517473778,11541,0.7172867817757931,12323,0.7271902255100775,12971,0.7349316295404736,13664,0.7427938599212999
99, Mongolia,4622,0.5790589447054413,4408,0.5718979302388926,4020,0.5579797806436896,3722,0.546345355765292,3903,0.5535181359592599,4227,0.5655643824127748,4288,0.5677286941562936,4423,0.5724110857478416,4592,0.5780752920128245,4668,0.5805548802129749,4563,0.5771183000167616,4612,0.5787317716700675,4831,0.58573953151171,5078,0.5932717741553458,5745,0.6119139287309917,5886,0.6155765375502785,6358,0.6272285556278488,6842,0.6383109442628309,7284,0.6477670444232034,6992,0.6415868222057559,6948,0.64063323909913,7965,0.661267919520549,8805,0.6764131898911627,9882,0.6938442929734605,10181,0.6983470102050608,10231,0.699087045642571,10122,0.6974690795309046,9719,0.6913319056654443,10763,0.7067443626848288,10839,0.7078072534311896
121, Morocco,3710,0.5458575542712648,3896,0.5532469754505789,3759,0.5478395698099681,3646,0.5432290032235653,3988,0.5567725356054545,3698,0.5453681724240647,4129,0.5620210266297058,4007,0.5574905004082799,4268,0.5670224949673811,4263,0.5668454280951782,4287,0.5676934624986693,4551,0.576720523009075,4652,0.5800362334154583,4881,0.5872948966884249,5075,0.593182506508871,5209,0.5971192263943094,5532,0.606206968049509,5672,0.6099822095985994,5945,0.6170831493384422,6048,0.6196778500613198,6199,0.623402937242867,6419,0.6286709082338005,6497,0.6304953879928518,6742,0.6360868797722721,6758,0.63644493796986,6995,0.6416516205472285,6973,0.6411757859483809,7171,0.6454052809687599,7281,0.6477048175504883,7368,0.649499070147078
181, Mozambique,458,0.22986135510178607,471,0.23408924035759002,420,0.21677774255935514,448,0.2265266560719591,458,0.22986135510178607,459,0.23019081157127172,497,0.24220575665641395,540,0.2547402273296139,582,0.266054499217005,644,0.28134561084293985,617,0.27487593885249767,673,0.28799910275552537,663,0.2857377471795632,741,0.30253901683931644,766,0.3075512793036911,791,0.3124025546635138,819,0.3176571968706575,867,0.3262605598774727,910,0.33357250662189913,970,0.34321763742249917,998,0.34751626130870694,1061,0.35676296604939384,1117,0.36453246630272645,1163,0.37062852478885533,1205,0.3759874826582479,1241,0.3804342521064789,1248,0.38128390490476183,1245,0.3809203530292038,1265,0.38332766662916407,1250,0.3815257876327947
147, Myanmar,642,0.2808757637102337,628,0.27754526621663905,681,0.289784124784153,714,0.2969321811143145,759,0.3061645284236699,802,0.31448873100446983,844,0.3221992026468515,880,0.3285087118581833,884,0.3291937730386122,968,0.34290586077646207,1089,0.36069766337166553,1199,0.37523345913894346,1330,0.3908965889795621,1500,0.40906650374060216,1689,0.42699251845603386,1903,0.4450127044519638,2137,0.46253084728890387,2377,0.47860864714405543,2605,0.49244436828637167,2861,0.5066041118327382,3127,0.5200333990376038,3277,0.5271110082692895,3340,0.5299874775586543,3624,0.5423147704217637,3843,0.5511779538899002,4137,0.5623134162324993,4363,0.5703479205352205,4605,0.5785023281802216,4852,0.5863947365788165,4961,0.5897506424040259
130, Namibia,5961,0.6174891451652545,6356,0.6271810314080515,6479,0.630076305855235,6252,0.6246889387074807,6198,0.6233785675192713,6434,0.6290234853752271,6385,0.6278686734730279,6505,0.6306812741647541,6628,0.6335108482518457,6564,0.6320451656175661,6878,0.6391036583750381,6800,0.6373808224679122,7126,0.6444543779318291,7537,0.6529247008313364,8051,0.6628901619974505,7924,0.660488348907853,8405,0.6693901595352856,8460,0.6703754064584042,8540,0.6717971179544435,8389,0.6691023314498588,8574,0.6723973168119709,8949,0.6788636238586526,9105,0.6814741567696484,9818,0.6928628106567261,10169,0.6981688609189026,10482,0.7027482096096497,10071,0.6967060568318663,9866,0.6935995196059375,9618,0.6897539186341896,9357,0.6855981312730229
.., Nauru,18986,0.7924817135373163,14967,0.7565524903260131,12196,0.7256253778857705,9988,0.6954559748478306,9395,0.6862103460394179,8563,0.6722033956736875,7492,0.6520201126050938,6832,0.6380900056079983,6134,0.6218106704054966,5707,0.6109114594924944,5482,0.6048354702369225,5016,0.5914161028404501,4623,0.5790916230682253,4987,0.590540239902724,4170,0.563513576424625,4480,0.5743453313583089,2682,0.49684463830535286,3419,0.5335187532619946,6274,0.6252195517535405,5044,0.592256971906152,5765,0.6124388840165127,6245,0.6245197156571093,7026,0.6423195807930199,9263,0.6840729584075743,12243,0.7262063859570976,12953,0.7347218622513373,14342,0.7501091352820615,14954,0.7564212296975915,16080,0.7673874892702927,16237,0.7688551958274608
142, Nepal,1372,0.3955930003484517,1421,0.40089374532762423,1440,0.4029001075019645,1456,0.4045692485887556,1535,0.41255064541266756,1553,0.41431167777041994,1586,0.4174878630466438,1637,0.4222688034062037,1656,0.4240119499265,1716,0.42938816616948566,1793,0.4360186356805971,1871,0.44245101963474287,1835,0.4395162234203666,1881,0.44325622266809944,1939,0.4478436078818558,1993,0.45199290715894636,2044,0.4558097276566223,2093,0.4593882033597362,2197,0.46671355285749905,2282,0.4724475465541195,2372,0.4782905679964561,2445,0.48286931521657084,2574,0.4906359946237382,2686,0.49706975866204156,2874,0.5072889341069675,2957,0.5115895592398471,2946,0.5110265861859804,3135,0.5204193608735938,3276,0.5270649054972606,3457,0.5351883798563681
8, Netherlands,36548,0.8914118279400874,37268,0.8943587114326386,37507,0.895324340125157,37930,0.897018395935109,39023,0.9013097170884987,40290,0.9061362624026439,41567,0.9108496972930438,42855,0.9154592748863587,44009,0.9194731027212504,46686,0.9283929701553991,48502,0.9341573626557904,48157,0.9330790471625329,48053,0.9327524739958677,48548,0.9343005582078527,49093,0.9359868627022465,49006,0.9357189323038637,51740,0.9439195118851252,53134,0.9479354565844414,52566,0.9463119848473237,51337,0.9427383411113458,52431,0.9459235445114358,53577,0.9491896491874096,52992,0.9475312214930076,52583,0.9463608288202732,52304,0.9455572087633527,53264,0.9483045848547337,53300,0.9484066457108679,55765,0.955235890624671,57014,0.9585818384071062,57707,0.9604068381050049
14, New Zealand,26183,0.841032306517327,24076,0.8283595083616428,24145,0.8287918035267714,25209,0.8353058937706901,26251,0.841424105559644,27238,0.846999417560761,27465,0.8482530909551326,28059,0.8514852258059726,28418,0.8534056443117408,29423,0.8586554252616528,30182,0.8625026695411699,31211,0.8675667942932123,32121,0.8719080491654412,32992,0.8759495582478352,33509,0.8782983165086649,33953,0.8802866866470891,34425,0.8823721362849222,34926,0.8845546639477102,34259,0.8816419720477569,34964,0.8847189254545943,34780,0.8839218871700479,35477,0.8869191486266174,36227,0.8900792493282713,36937,0.8930110993120206,37668,0.8959713640010584,38587,0.8996124875627669,39202,0.9020010311980752,39332,0.9025011270295776,40559,0.9071414484082645,40799,0.9080326571570377
128, Nicaragua,3012,0.5143733757464571,2943,0.510872683236977,2946,0.5110265861859804,2819,0.5043701483289195,2817,0.5042629405661655,3047,0.5161185513216348,3242,0.5254889799218382,3372,0.5314278291761549,3519,0.5378735008279044,3708,0.5457761006530172,3808,0.5497959155999667,3840,0.551059987674315,3840,0.551059987674315,3894,0.5531694115303228,4066,0.5596984644437423,4226,0.5655286422655882,4309,0.5684666670929647,4491,0.5747157725305134,4582,0.5777459791913573,4344,0.5696886662681327,4487,0.574581171736239,4710,0.5819079156439397,4940,0.5891098636714138,5117,0.5944274783751905,5308,0.599963185534872,5479,0.6047527830358542,5655,0.6095287886819273,5845,0.6145206496969006,5565,0.6071053827255172,5284,0.5992786417740247
189, Niger,1085,0.3601417998874415,1073,0.3584618300446774,1033,0.35272303043841574,1016,0.3502164356525994,997,0.34736482697885135,987,0.3458420748560482,966,0.3425934392971922,946,0.3394331622869619,1007,0.34887238172112817,972,0.3435287718916737,928,0.3365312553644332,960,0.34165227904771195,967,0.34274973080764803,956,0.3410215652655196,928,0.3365312553644332,959,0.34149484731758917,980,0.34476694055665047,973,0.3436840991355706,1007,0.34887238172112817,986,0.34568895195253607,1028,0.35199010453968965,1012,0.34962055428271893,1067,0.3576147863407779,1079,0.35930415043200115,1110,0.3635828537279562,1113,0.3639905617524691,1131,0.3664139677088791,1143,0.36800823824780277,1179,0.3726925122392098,1201,0.3754852187495208
161, Nigeria,3109,0.5191613622460177,3044,0.5159697523622577,3067,0.517106816092195,2884,0.5078136158827586,2813,0.5040482965067743,2776,0.5020482450798355,2826,0.5047447774384456,2848,0.5059161707214903,2839,0.505438061800312,2836,0.505278355285298,2739,0.5000213562607841,2896,0.5084408378138803,3230,0.5249288220560218,3341,0.5300326970564863,3568,0.5399623533144109,3675,0.5444257356706497,4026,0.558205068875427,4063,0.5595869704802257,4238,0.5659569669326697,4434,0.5727862949381989,4636,0.5795157997176082,4759,0.583471290215151,4848,0.5862701545252559,5045,0.5922869165452391,5311,0.6000485357950085,5356,0.6013230362613088,5160,0.5956915504495388,5032,0.5918971724552663,4929,0.588773129709863,4910,0.5881897243914745
82, North Macedonia,11202,0.7127832698476744,10582,0.7041824753353819,9719,0.6913319056654443,9060,0.6807257370815102,8972,0.6792513571022529,8901,0.6780512213283267,8959,0.679032325832162,9025,0.6801410583755217,9274,0.6842522337207548,9579,0.6891401579811036,9946,0.6948194392698217,9709,0.6911764025310816,9787,0.6923851027683813,9974,0.6952440942160255,10484,0.7027770287896246,10837,0.7077793782269436,11534,0.7171951336586019,11741,0.7198820819596125,12826,0.7332335009426241,12830,0.7332806028236979,13160,0.737116776001447,13410,0.7399594592784009,13283,0.7385220620100696,13628,0.7423953541698994,14178,0.7483718692928859,14509,0.7518578849879928,14760,0.7544487434428298,14914,0.7560166339518106,15279,0.7596690055638228,15865,0.7653541524331136
1, Norway,40544,0.9070855728920313,41478,0.9105259218643037,43131,0.9164290030989389,44035,0.9195623183209516,46237,0.9269331690029506,48089,0.9328655984697465,50273,0.9395746923949919,52678,0.9466334900789991,53721,0.949595100144147,54543,0.9518889410744155,55613,0.9548235922277865,57249,0.9592031794698274,57875,0.9608459615107847,58222,0.9617489391049527,59952,0.9661719947048214,61665,0.9704275770960902,62009,0.9712679041754183,62959,0.9735645834730273,62366,0.9721350727254177,61162,0.9691903660979032,61156,0.9691755467844906,60902,0.9685468586009279,61660,0.9704153285064722,61707,0.9705304260563573,63555,0.9749878233028694,64683,0.9776453079751746,64777,0.9778646690325673,65732,0.9800754100291289,66180,0.9811014459901396,66494,0.9818164555355313
60, Oman,26522,0.8429755224979271,26925,0.8452535404769681,27549,0.8487143804922178,28307,0.8528144690773893,27959,0.850945913828259,28833,0.8555956227064014,29078,0.8568737520768788,30823,0.8656771728574951,31087,0.8669654608498484,30943,0.866264120711403,32755,0.8748605241199953,33909,0.8800908052079307,32583,0.8740652244226088,31475,0.8688391341731126,31280,0.8679003735190509,30748,0.8653091689122342,29351,0.8582853290252253,32209,0.8723213217490878,32794,0.8750402728337502,33032,0.8761325895696104,33452,0.8780411465509784,29716,0.8601522274204618,30385,0.8635152482818925,30159,0.8623875146053885,28541,0.8540580393271172,29399,0.8585321605731254,29257,0.8578007791028535,27885,0.8505455796593302,26593,0.8433793618395762,25944,0.8396471290552903
154, Pakistan,3049,0.5162176692591675,3050,0.5162672038493407,3153,0.5212841861254341,3112,0.5193070517587225,3125,0.5199367542925414,3206,0.5238022358666353,3230,0.5249288220560218,3155,0.5213799728955301,3140,0.5206600871896874,3168,0.5220011107335447,3208,0.5238964396310729,3238,0.5253024913408929,3297,0.5280301211224393,3489,0.5365802075564094,3636,0.542814128666207,3780,0.5486811080944631,3908,0.5537115244524259,4000,0.5572263839129528,3985,0.5566588601469004,4033,0.5584674811810668,4054,0.5592519939767041,4104,0.5611036441709296,4182,0.5639476449169336,4275,0.5672700404095675,4403,0.571726490280211,4534,0.5761552064585758,4691,0.5812973289395483,4821,0.585426527397686,4992,0.5906916135313648,5005,0.5910844765132263
50, Palau,13237,0.7379980370770356,14330,0.7499826935352425,13055,0.7359067102671019,11582,0.717822464124718,12051,0.7238186931698137,13271,0.7383855350160232,13683,0.743003759314873,13439,0.7402857744419872,13009,0.7353735172915031,12790,0.7328089217803957,13393,0.7397678428341372,13491,0.7408691318719235,13840,0.7447271184735899,14017,0.7466467239061795,14290,0.749560455017465,17158,0.7771892348666924,17060,0.7763239883794498,17980,0.78425796211982,17149,0.7771099798100799,16159,0.7681277992466924,16422,0.7705665531385015,17431,0.7795737542805238,17725,0.7821002886047911,17311,0.7785302472946309,17949,0.7839972964272162,20027,0.8005449925975878,20058,0.8007786325430198,18770,0.7907533316140014,19029,0.792823441761414,19317,0.7950925112166379
115," Palestine, State of",4267,0.5669870981936094,3891,0.5530529909223405,4651,0.5800037587874972,4908,0.5881281820270542,4510,0.5753534934857473,4643,0.5797437101218003,4453,0.5734321964278122,4939,0.589079282492773,5678,0.6101419161136137,5988,0.6181717983895626,5110,0.5942206943163688,4362,0.5703132945794517,3664,0.5439729180416906,4072,0.5599212057935828,4336,0.5694102224448122,4768,0.583756690023451,4521,0.5757214735249224,4746,0.5830580917443693,4911,0.5882204861737578,5068,0.5929740099521267,5310,0.6000200910662963,5848,0.6145981605502457,6102,0.621020576514628,6169,0.6226701298643179,6140,0.6219583540392708,6321,0.6263469280662846,6507,0.6307277099878618,6545,0.6316072892111357,6582,0.6324588283079727,6417,0.6286238357088387
57, Panama,10409,0.7016925288598131,10844,0.707876918945213,11640,0.7185770288166564,12295,0.7268466100821416,12544,0.7298752454634115,12274,0.7265883845840362,12584,0.7303561619198616,12969,0.7349083364438384,13604,0.7421290984052302,13689,0.7430699827843157,14012,0.7465928312475109,13743,0.7436646911563403,14245,0.7490840216165786,14097,0.7475064017270008,14671,0.7535351488606955,15164,0.7585277585291168,16180,0.7683239816150316,18085,0.7851375349249733,19499,0.7965090582376049,19497,0.7964935637528874,19719,0.7982038213310148,22139,0.8156897489909009,23561,0.8250932769610847,24841,0.8330845346933053,24975,0.8338971859228108,26607,0.8434588648579269,27195,0.8467607609443535,28614,0.8544439049342183,29173,0.8573664580288392,29558,0.8593469211450087
155, Papua New Guinea,2289,0.4729101984667184,2463,0.48397730843397657,2758,0.5010655877782468,3288,0.5276172122601985,3962,0.5557844945945514,3682,0.5447131871967459,3785,0.548880785230452,3464,0.5354939398853277,3538,0.5386868962738692,3531,0.5383877336015607,3368,0.5312485345184528,3298,0.5280759302907599,3311,0.5286701887385098,3397,0.5325436248491623,3095,0.5184796137518161,3126,0.5199850843941791,3035,0.5155224740020945,3370,0.5313382084488866,3351,0.5304841490702804,3500,0.5370557017378975,3661,0.5438491863776697,3696,0.5452864544175385,3793,0.5491997206487594,3874,0.5523915739136445,4325,0.5690265221934316,4512,0.5754204656577065,4414,0.5721034016802944,4267,0.5669870981936094,4152,0.5628601259547938,4301,0.5681859594974249
103, Paraguay,8210,0.6658443009527724,8131,0.6643837421436797,7979,0.6615331955846263,8118,0.664142038047807,8185,0.6653836243792519,8358,0.6685430989877793,8798,0.6762930523946682,8671,0.6740966569655118,8477,0.6706786417770341,8168,0.6650695598823997,7478,0.6517375767526089,7370,0.6495400677674626,7398,0.6501128691687033,6981,0.6413489901885184,7312,0.6483465957615032,7428,0.650724184172925,7965,0.661267919520549,8675,0.6741663240860271,9220,0.6833701062550032,9035,0.6803083404871689,9905,0.6941954612542979,10324,0.7004539421522107,10044,0.6963005378463631,10777,0.7069407211376706,11188,0.7125943658266897,11371,0.7150451664140408,11668,0.7189399567824396,12205,0.7257368078799565,12420,0.7283745993538006,12224,0.725971779387176
79, Peru,4943,0.5892015700779821,5137,0.5950167349499256,4990,0.5906310822817552,5133,0.5948990673830176,5629,0.6088326780888225,5913,0.6162678693353858,6042,0.6195279188019837,6334,0.626657275786346,6261,0.6249062330121001,6251,0.6246647755895567,6298,0.6257962844861301,6293,0.6256763132850183,6530,0.6312606984708308,6673,0.6345329569424987,6814,0.6376914998565979,7095,0.6437958117142626,7385,0.649847195758146,7971,0.6613816663116012,8722,0.6749825149979829,8806,0.6764303445935126,9317,0.6849510028060355,9797,0.6925393672133446,10449,0.7022718976068021,11113,0.7115783376157677,11339,0.7146194696634214,11706,0.7194311113002395,11900,0.7219139946061585,11931,0.722306989471172,12155,0.7251167095896859,12252,0.726317388336652
107, Philippines,4157,0.5630419237037563,4081,0.5602547031895436,4059,0.5594381837345055,4069,0.559809876174457,4198,0.5645244694131089,4305,0.5683263785002205,4487,0.574581171736239,4690,0.5812651243276835,4937,0.5890181015557765,4964,0.5898419607330819,4896,0.5877584003702254,4939,0.589079282492773,5012,0.5912955956690172,5154,0.5955158020511448,5374,0.6018298406816985,5556,0.6068608899857973,5720,0.6112551586882812,5976,0.6178687777636142,6150,0.622204173021721,6268,0.6250750238540953,6601,0.6328942467838051,6698,0.6350978208547066,7055,0.642941784102959,7459,0.6513532880140213,7789,0.6578926605578295,8144,0.6646250601068844,8564,0.6722210351588922,9017,0.6800070991769589,9414,0.68651552546123,9778,0.6922461299415672
35, Poland,11137,0.711904210780633,10124,0.6974989235952869,10239,0.6992051155900614,10667,0.7053909845031529,11567,0.7176267030734574,12276,0.7266129965158835,13108,0.7365187168958923,13942,0.7458363081525557,14584,0.7526367118501684,15275,0.7596294544131408,16168,0.7682119086052809,16391,0.7702811340018202,16698,0.7730842069415998,17203,0.7775848876007959,17729,0.7821343734994765,18633,0.7896467504441864,19718,0.7981961607213635,20907,0.8070407920637908,22052,0.8150949733302985,22437,0.8177094581872225,23212,0.8228390093857234,24372,0.8302053246116308,24801,0.8328411024962601,25184,0.8351560160656792,25931,0.8395714191931585,26926,0.8452591506135078,27546,0.8486979300994567,28933,0.856118615062714,30460,0.8638876432392875,31623,0.8695477553415498
38, Portugal,23523,0.824849452348107,24656,0.8319553575538773,25054,0.8343742457360268,24533,0.8311999084215429,24635,0.8318266455962825,25750,0.8385133437237522,26503,0.8428672694467604,27356,0.8476524052172753,28483,0.8537507569393064,29418,0.8586297534117958,29949,0.8613320200736811,30286,0.8630222769882162,30409,0.8636345145825619,30164,0.8624125557558163,30553,0.8643481416215375,30715,0.865146962719418,30691,0.8650288850808255,31386,0.8684113977681606,31300,0.8679969256037567,30276,0.8629723923302616,30845,0.865784950837366,30851,0.8658143314906057,29497,0.8590348594096338,29687,0.8600047393623497,29869,0.8609279789584587,30324,0.8632116885884318,31110,0.8670771794851558,32309,0.8727895813118249,33176,0.8767896720858582,33967,0.8803489593287518
45, Qatar,61324,0.9695899389919868,58879,0.963443965737895,64491,0.9771962590677569,62864,0.9733364805473627,63057,0.9737995292681569,63765,0.9754861225858706,63051,0.9737851553285343,80187,1.0101015942494902,86362,1.0213078687064718,86923,1.0222859402229663,89459,1.0266299632535514,87709,1.0236457208659027,89632,1.0269217998020896,90011,1.0275591773468122,93493,1.0332924496103966,83153,1.0155880709483107,93846,1.0338617142726942,92835,1.032225566646707,91692,1.0303541992132197,87026,1.0224648287724893,91652,1.0302882878187802,95725,1.0368562969343547,94312,1.0346099377311269,93902,1.0339518257115177,93663,1.033566867544067,95634,1.0367126290369288,95517,1.036527712162013,94820,1.0354213974108848,94265,1.0345346409608753,92418,1.0315455199389734
49, Romania,13250,0.7381463154525117,11676,0.7190434905297276,10714,0.7060550910286042,10874,0.7082942386637601,11327,0.7144595235815441,12035,0.7236180046322748,12521,0.7295980236164642,11939,0.7224082417456826,11687,0.7191857336635683,11657,0.718797481912698,12025,0.7234924387635482,12838,0.7333747625471021,13762,0.7438733848013306,14001,0.7464741996742712,15254,0.7594216408025215,16259,0.7690597272527486,17578,0.780842303682884,19113,0.7934887819087473,21488,0.8111813216019462,20684,0.8054209343589034,20014,0.8004469069065743,20495,0.8040343181854418,20908,0.8070480170180611,21788,0.8132756669827298,22867,0.8205770158028379,23705,0.8260136887842817,24908,0.8334914067961144,26806,0.8445844421380287,28021,0.8512805140131429,29497,0.8590348594096338
52, Russian Federation,21514,0.8113639851754757,20351,0.8029692388417673,17230,0.7778217827643402,15762,0.764370259219172,13868,0.7450324138336559,13247,0.7381121102824114,12698,0.7317184331079486,12808,0.7330213605344377,11902,0.7219393799908717,12748,0.7323120663932956,14229,0.7489142602935152,15225,0.7591341892764253,15935,0.7660191787397409,16978,0.7755961786411821,18423,0.7879346367142775,19601,0.7972971768847736,21148,0.8087720882128131,23152,0.8224480444585258,24194,0.8290980462447753,22270,0.8165809358317606,23256,0.8231250752446847,24231,0.8293288800351183,25131,0.8348377826671223,25413,0.8365233698093812,25205,0.8352819233288766,24847,0.8331210157105605,24874,0.8332850713469372,25311,0.8359158583604208,25962,0.8397518954897614,26157,0.8408822320297868
160, Rwanda,933,0.33734294851245494,935,0.33766640844628637,1047,0.35475650368424316,1027,0.35184309165083033,540,0.2547402273296139,749,0.3041611073942275,810,0.3159880557838663,864,0.3257369692964702,867,0.3262605598774727,841,0.3216613181685504,860,0.3250360133686831,895,0.33106182725061295,992,0.34660536971605155,994,0.3469096109697155,1053,0.3556196816409161,1137,0.3672132062473889,1215,0.37723588423811877,1281,0.38522627112234614,1384,0.39690844318723995,1432,0.4020585692174694,1497,0.40876408976295947,1574,0.41634059881247304,1662,0.424558264197862,1690,0.42708192700044934,1742,0.4316597237331855,1846,0.44041903134826554,1904,0.4450920612866651,1909,0.4454882213127885,2021,0.45410034566537616,2155,0.46379786457965316
74, Saint Kitts and Nevis,15141,0.7582984707885589,14592,0.7527195502023293,14871,0.7555804814615015,15659,0.7633799154323867,16319,0.7696161367395417,17214,0.7776814452962231,17746,0.7822791485596611,18640,0.7897034880361211,18031,0.7846858229096316,18362,0.7874336494607541,20025,0.8005299066361871,20741,0.8058366341596325,20683,0.8054136311591834,19348,0.7953347317611178,20206,0.8018891207672697,22085,0.8153208536603795,22884,0.8206892733513785,22928,0.8209794355020991,24119,0.8286290549192881,22929,0.8209860236230577,22727,0.8196493556345147,22988,0.821374215057875,22441,0.8177363855425911,23531,0.824900816562103,24690,0.8321635160947783,24722,0.8323591683282409,25218,0.8353598133612608,24087,0.8284285079286993,24604,0.8316364415591788,25038,0.8342777476211874
86, Saint Lucia,8372,0.6687959119863393,8262,0.6667980314196813,8845,0.6770978629336161,8668,0.6740443855313274,8750,0.6754666683976442,8678,0.6742185533488236,9171,0.6825651746741198,8984,0.6794532583103639,9465,0.6873316556630841,9711,0.6912075159671093,9594,0.689376514986578,8912,0.6782377831939744,9122,0.6817559308606203,9318,0.6849672148512755,9745,0.6917354662235898,9576,0.6890928421682251,11049,0.7107058898508737,11467,0.7163151056052403,11962,0.722698964551771,11774,0.7203060532467013,11435,0.7158929777081249,11832,0.7210483433466931,11408,0.7155358874269369,12953,0.7347218622513373,12267,0.7265022112293777,12921,0.734348221850262,13551,0.7415394490641141,14140,0.7479664648689966,14438,0.7511168770469114,14616,0.7529677930377875
