Pais,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 Maldives,0.13333333333333333,0.13,0.12666666666666665,0.12333333333333334,0.12000000000000001,0.35277777777777775,0.3688888888888889,0.38222222222222224,0.3983333333333334,0.4172222222222222,0.4277777777777778,0.43666666666666665,0.43444444444444447,0.44888888888888884,0.4494444444444444,0.44999999999999996,0.4572222222222222,0.4577777777777778,0.47111111111111115,0.47888888888888886,0.49388888888888893,0.5122222222222221,0.525,0.5316666666666667,0.5455555555555556,0.5594444444444444,0.5627777777777777,0.5627777777777777,0.5627777777777777,0.5722222222222222
 Mali,0.08166666666666667,0.08444444444444445,0.09055555555555556,0.09611111111111112,0.10777777777777778,0.11333333333333333,0.125,0.13611111111111113,0.14777777777777779,0.1588888888888889,0.16777777777777778,0.17944444444444446,0.19111111111111112,0.20277777777777778,0.21444444444444444,0.2261111111111111,0.23444444444444446,0.2211111111111111,0.26055555555555554,0.2688888888888889,0.2777777777777778,0.28055555555555556,0.2811111111111111,0.2788888888888889,0.28500000000000003,0.2727777777777778,0.2761111111111111,0.28222222222222226,0.28833333333333333,0.28833333333333333
 Malta,0.605,0.6105555555555555,0.6133333333333333,0.6161111111111112,0.6188888888888889,0.6188888888888889,0.6255555555555555,0.6316666666666666,0.6461111111111111,0.6466666666666667,0.6505555555555556,0.6566666666666667,0.66,0.6777777777777778,0.6977777777777778,0.7377777777777779,0.7266666666666668,0.7355555555555555,0.7333333333333334,0.7455555555555555,0.7683333333333334,0.7638888888888888,0.7766666666666667,0.7888888888888889,0.7977777777777778,0.8011111111111111,0.8127777777777778,0.8155555555555556,0.8238888888888889,0.8238888888888889
 Marshall Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,0.36000000000000004,0.36000000000000004,0.36000000000000004,0.36000000000000004,0.36333333333333334,0.7077777777777778,0.7077777777777778,0.7077777777777778
 Mauritania,0.1761111111111111,0.185,0.19666666666666666,0.2138888888888889,0.23333333333333334,0.23944444444444446,0.2511111111111111,0.2544444444444444,0.26555555555555554,0.27444444444444444,0.28055555555555556,0.28055555555555556,0.28388888888888886,0.2927777777777778,0.30722222222222223,0.31333333333333335,0.3188888888888889,0.31666666666666665,0.31722222222222224,0.33444444444444443,0.33777777777777773,0.3438888888888889,0.3583333333333333,0.37,0.38222222222222224,0.385,0.39666666666666667,0.38888888888888884,0.3922222222222222,0.39555555555555555
 Mauritius,0.4816666666666667,0.48777777777777775,0.4966666666666667,0.5027777777777778,0.5116666666666667,0.5211111111111111,0.5233333333333333,0.5261111111111111,0.5344444444444445,0.5427777777777778,0.5455555555555556,0.5605555555555556,0.57,0.5822222222222222,0.5944444444444444,0.6122222222222222,0.6216666666666667,0.6311111111111111,0.6405555555555555,0.6555555555555556,0.665,0.6805555555555556,0.6977777777777778,0.7077777777777778,0.7283333333333334,0.7227777777777777,0.7266666666666667,0.7294444444444445,0.7327777777777778,0.7361111111111112
 Mexico,0.47777777777777775,0.4816666666666667,0.4883333333333334,0.4922222222222222,0.49833333333333335,0.5105555555555555,0.5166666666666667,0.5194444444444445,0.5283333333333333,0.5311111111111111,0.5427777777777778,0.5516666666666666,0.5666666666666667,0.57,0.5911111111111111,0.606111111111111,0.6194444444444445,0.6222222222222222,0.625,0.6344444444444444,0.6333333333333333,0.6494444444444445,0.6588888888888889,0.6522222222222223,0.6605555555555556,0.6727777777777778,0.6755555555555556,0.6811111111111111,0.6922222222222223,0.7044444444444444
 Micronesia (Federated States of),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4405555555555556,0.4533333333333333,0.4655555555555556,0.475,0.4905555555555555,0.5027777777777778,0.5155555555555555,0.5277777777777778,0.54,0.5416666666666667,0.5511111111111111,0.5544444444444444,0.5544444444444444,0.5577777777777778,0.5611111111111111,0.5616666666666666,0.5672222222222222,0.5733333333333333,0.576111111111111,0.5794444444444444
 Moldova (Republic of),0.6,0.5977777777777777,0.5955555555555555,0.5933333333333333,0.5944444444444444,0.5922222222222222,0.5872222222222222,0.5905555555555555,0.6016666666666667,0.6133333333333333,0.6166666666666667,0.6238888888888889,0.6394444444444445,0.6516666666666666,0.6672222222222222,0.6772222222222222,0.6894444444444444,0.6994444444444444,0.6966666666666667,0.6944444444444444,0.6977777777777778,0.6977777777777778,0.7077777777777778,0.7144444444444444,0.7144444444444444,0.7088888888888889,0.7088888888888889,0.7088888888888889,0.7088888888888889,0.7094444444444443
 Mongolia,0.54,0.5261111111111111,0.5011111111111111,0.4738888888888889,0.4738888888888889,0.4738888888888889,0.4855555555555556,0.49722222222222223,0.5055555555555555,0.5172222222222222,0.5344444444444445,0.5572222222222223,0.5716666666666668,0.5911111111111111,0.6111111111111112,0.6394444444444445,0.6544444444444444,0.6688888888888889,0.6833333333333333,0.7005555555555556,0.7222222222222222,0.7350000000000001,0.7383333333333333,0.7411111111111112,0.7472222222222222,0.7533333333333334,0.731111111111111,0.7344444444444445,0.7344444444444445,0.7377777777777779
 Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6933333333333334,0.7022222222222223,0.7166666666666666,0.7344444444444445,0.7516666666666667,0.768888888888889,0.7805555555555556,0.7894444444444444,0.7866666666666666,0.7866666666666666,0.79,0.7933333333333334,0.7905555555555557,0.7938888888888889,0.7972222222222223,0.8,0.8033333333333333
 Morocco,0.2538888888888889,0.25722222222222224,0.2633333333333333,0.2722222222222222,0.2872222222222222,0.2961111111111111,0.3022222222222222,0.3111111111111111,0.3144444444444444,0.33166666666666667,0.34944444444444445,0.36388888888888893,0.37833333333333335,0.39,0.40166666666666667,0.41055555555555556,0.41388888888888886,0.4222222222222223,0.42833333333333334,0.43722222222222223,0.44833333333333336,0.4633333333333333,0.4811111111111111,0.4933333333333333,0.5083333333333333,0.5166666666666666,0.5383333333333333,0.5472222222222222,0.5583333333333333,0.5672222222222222
 Mozambique,0.12944444444444445,0.13333333333333333,0.1338888888888889,0.13722222222222222,0.14611111111111114,0.15833333333333333,0.1761111111111111,0.1938888888888889,0.20555555555555555,0.22000000000000003,0.23444444444444443,0.25222222222222224,0.26944444444444443,0.2811111111111111,0.29888888888888887,0.3188888888888889,0.32722222222222225,0.3472222222222222,0.3616666666666667,0.36444444444444446,0.37333333333333335,0.3416666666666667,0.34555555555555556,0.36277777777777775,0.36944444444444446,0.37277777777777776,0.3794444444444444,0.3827777777777778,0.38611111111111107,0.3944444444444445
 Myanmar,0.2494444444444444,0.26944444444444443,0.2833333333333333,0.29222222222222227,0.29833333333333334,0.29555555555555557,0.30166666666666664,0.30777777777777776,0.30777777777777776,0.3138888888888889,0.32,0.32333333333333336,0.32944444444444443,0.33555555555555555,0.3416666666666667,0.3416666666666667,0.3511111111111111,0.36,0.37166666666666665,0.38055555555555554,0.3922222222222222,0.40722222222222226,0.41666666666666663,0.4261111111111111,0.4322222222222223,0.43833333333333335,0.4411111111111111,0.45277777777777783,0.45833333333333337,0.4638888888888889
 Namibia,0.495,0.495,0.5061111111111111,0.52,0.5344444444444445,0.5288888888888889,0.52,0.5172222222222222,0.5144444444444445,0.5061111111111111,0.5116666666666666,0.5211111111111111,0.5183333333333333,0.5183333333333333,0.5188888888888888,0.5166666666666666,0.5138888888888888,0.52,0.52,0.5288888888888889,0.5372222222222223,0.5488888888888889,0.555,0.5616666666666666,0.565,0.5683333333333334,0.5683333333333334,0.58,0.58,0.5833333333333333
 Nepal,0.275,0.2838888888888889,0.2922222222222222,0.29555555555555557,0.29555555555555557,0.29833333333333334,0.31277777777777777,0.31555555555555553,0.3183333333333333,0.3238888888888889,0.33,0.3222222222222222,0.33888888888888885,0.3422222222222222,0.35111111111111115,0.3572222222222222,0.3716666666666667,0.37777777777777777,0.39222222222222225,0.41500000000000004,0.44055555555555553,0.45444444444444443,0.4805555555555555,0.49277777777777776,0.5,0.5094444444444444,0.5133333333333333,0.5066666666666666,0.518888888888889,0.5222222222222223
 Netherlands,0.7483333333333333,0.7538888888888888,0.7544444444444445,0.7661111111111112,0.8272222222222223,0.8138888888888889,0.8227777777777777,0.8144444444444445,0.815,0.8155555555555556,0.8211111111111111,0.8305555555555555,0.8227777777777778,0.8322222222222222,0.8361111111111111,0.8422222222222222,0.8516666666666667,0.8611111111111112,0.8666666666666667,0.8633333333333333,0.8722222222222222,0.8972222222222221,0.8977777777777778,0.9005555555555556,0.9033333333333333,0.9094444444444444,0.9066666666666666,0.91,0.9238888888888889,0.9272222222222222
 New Zealand,0.7861111111111112,0.7977777777777778,0.8088888888888889,0.8311111111111111,0.8477777777777777,0.856111111111111,0.8588888888888888,0.8672222222222222,0.8699999999999999,0.8644444444444443,0.8699999999999999,0.8727777777777778,0.8922222222222222,0.8977777777777778,0.9116666666666666,0.9205555555555556,0.9233333333333333,0.935,0.9294444444444445,0.9605555555555556,0.9500000000000001,0.9388888888888889,0.9311111111111111,0.9255555555555556,0.9288888888888889,0.9383333333333332,0.9227777777777777,0.9455555555555555,0.9455555555555555,0.9488888888888889
 Nicaragua,0.35055555555555556,0.36777777777777776,0.3766666666666667,0.3827777777777778,0.3916666666666666,0.3977777777777778,0.40944444444444444,0.42388888888888887,0.4355555555555556,0.4472222222222222,0.4588888888888889,0.47055555555555556,0.4788888888888889,0.4822222222222222,0.48555555555555563,0.48888888888888893,0.4922222222222222,0.49833333333333335,0.5072222222222222,0.5133333333333333,0.5194444444444444,0.5227777777777778,0.5294444444444444,0.5355555555555556,0.5527777777777778,0.5527777777777778,0.5622222222222222,0.5655555555555555,0.5655555555555555,0.5716666666666667
 Niger,0.08166666666666667,0.08166666666666667,0.08777777777777779,0.09055555555555556,0.09333333333333334,0.09666666666666666,0.09944444444444445,0.10555555555555557,0.10833333333333334,0.11444444444444445,0.11722222222222221,0.11722222222222221,0.12333333333333332,0.12611111111111112,0.13777777777777778,0.14333333333333334,0.1488888888888889,0.155,0.16333333333333333,0.1688888888888889,0.17722222222222223,0.18888888888888888,0.20055555555555557,0.20944444444444446,0.215,0.22666666666666666,0.23277777777777775,0.24722222222222223,0.24722222222222223,0.25055555555555553
 Nigeria,0.18611111111111112,0.18888888888888888,0.19166666666666668,0.19444444444444445,0.19722222222222222,0.2,0.20277777777777778,0.20555555555555557,0.20833333333333334,0.2111111111111111,0.2222222222222222,0.2138888888888889,0.22499999999999998,0.40944444444444444,0.42333333333333334,0.42333333333333334,0.4261111111111111,0.4288888888888889,0.4316666666666667,0.43722222222222223,0.4066666666666667,0.42499999999999993,0.43722222222222223,0.47444444444444445,0.47555555555555556,0.4761111111111111,0.4738888888888889,0.48277777777777775,0.4861111111111111,0.5011111111111111
 North Macedonia,0.28611111111111115,0.2888888888888889,0.2916666666666667,0.29444444444444445,0.30000000000000004,0.3055555555555556,0.3138888888888889,0.31666666666666665,0.3222222222222222,0.32499999999999996,0.5444444444444445,0.5572222222222222,0.5672222222222222,0.5805555555555555,0.5905555555555555,0.6094444444444445,0.6188888888888888,0.6222222222222222,0.6511111111111111,0.6577777777777778,0.6616666666666666,0.6683333333333333,0.6683333333333333,0.6716666666666666,0.6777777777777778,0.6894444444444445,0.6950000000000001,0.6983333333333333,0.701111111111111,0.7044444444444444
 Norway,0.7694444444444445,0.7811111111111111,0.7894444444444444,0.8094444444444444,0.8372222222222222,0.8266666666666667,0.8322222222222222,0.8411111111111111,0.866111111111111,0.875,0.8861111111111111,0.8783333333333334,0.8783333333333334,0.8927777777777777,0.9122222222222223,0.8994444444444445,0.9055555555555557,0.9088888888888889,0.9066666666666665,0.9066666666666665,0.9094444444444444,0.9155555555555557,0.9061111111111111,0.9149999999999999,0.9083333333333333,0.9111111111111112,0.9199999999999999,0.9294444444444445,0.9294444444444445,0.9327777777777777
 Oman,0.21944444444444444,0.23333333333333334,0.24444444444444446,0.25555555555555554,0.2611111111111111,0.26944444444444443,0.275,0.2777777777777778,0.28055555555555556,0.2888888888888889,0.4738888888888889,0.4922222222222222,0.5077777777777778,0.5327777777777778,0.5422222222222222,0.5516666666666666,0.5611111111111111,0.5794444444444444,0.6144444444444443,0.6261111111111111,0.6355555555555557,0.6488888888888888,0.6644444444444444,0.68,0.6961111111111111,0.7166666666666667,0.7172222222222222,0.7288888888888889,0.7177777777777777,0.7177777777777777
 Pakistan,0.20444444444444443,0.21055555555555555,0.21666666666666667,0.2227777777777778,0.22611111111111115,0.23222222222222222,0.23833333333333334,0.24444444444444446,0.2477777777777778,0.2538888888888889,0.26,0.2694444444444445,0.2822222222222222,0.28888888888888886,0.29055555555555557,0.30833333333333335,0.3161111111111111,0.32166666666666666,0.3327777777777778,0.33611111111111114,0.34555555555555556,0.3488888888888889,0.3488888888888889,0.35500000000000004,0.36444444444444446,0.37277777777777776,0.38111111111111107,0.3922222222222222,0.3927777777777778,0.4038888888888889
 Palau,0.3433333333333334,0.3466666666666667,0.35,0.35666666666666663,0.36000000000000004,0.36333333333333334,0.36666666666666664,0.37,0.3733333333333333,0.3766666666666667,0.7605555555555555,0.7633333333333334,0.7633333333333334,0.7661111111111112,0.7661111111111112,0.7661111111111112,0.7722222222222223,0.7788888888888889,0.785,0.7883333333333333,0.7977777777777777,0.8011111111111111,0.8011111111111111,0.8816666666666666,0.8855555555555554,0.8461111111111111,0.8483333333333334,0.8533333333333333,0.8500000000000001,0.8555555555555556
" Palestine, State of",0.0,0.0,0.0,0.0,0.0,0.27222222222222225,0.2833333333333333,0.29444444444444445,0.3027777777777778,0.3138888888888889,0.3111111111111111,0.3222222222222222,0.33055555555555555,0.33888888888888885,0.6094444444444445,0.6127777777777778,0.6216666666666667,0.6361111111111111,0.6455555555555555,0.6527777777777778,0.6555555555555556,0.6594444444444445,0.6694444444444445,0.6605555555555556,0.6633333333333333,0.6666666666666666,0.6699999999999999,0.6755555555555556,0.6755555555555556,0.6788888888888889
 Panama,0.5405555555555556,0.5438888888888889,0.5533333333333333,0.5594444444444444,0.5661111111111112,0.575,0.5838888888888889,0.5955555555555555,0.6044444444444445,0.616111111111111,0.6277777777777778,0.6366666666666667,0.6455555555555555,0.6488888888888888,0.655,0.6583333333333333,0.6616666666666666,0.6677777777777778,0.6622222222222223,0.6627777777777777,0.6655555555555556,0.6627777777777777,0.6694444444444444,0.6761111111111111,0.6827777777777777,0.6827777777777777,0.6916666666666667,0.6983333333333333,0.6983333333333333,0.6983333333333333
 Papua New Guinea,0.20722222222222222,0.21333333333333332,0.2227777777777778,0.22888888888888892,0.2238888888888889,0.2411111111111111,0.25,0.26166666666666666,0.26722222222222225,0.2733333333333333,0.285,0.2961111111111111,0.30777777777777776,0.3161111111111111,0.3305555555555556,0.3388888888888889,0.35055555555555556,0.3677777777777778,0.37666666666666665,0.38833333333333336,0.40555555555555556,0.42,0.39,0.42388888888888887,0.41833333333333333,0.42666666666666664,0.42833333333333334,0.4311111111111111,0.4311111111111111,0.44
 Paraguay,0.4322222222222222,0.4405555555555556,0.4522222222222222,0.4638888888888889,0.46944444444444444,0.47833333333333333,0.48944444444444446,0.49722222222222223,0.5083333333333333,0.5188888888888888,0.5244444444444445,0.5455555555555556,0.5694444444444444,0.5694444444444444,0.5783333333333334,0.5794444444444444,0.57,0.5672222222222222,0.5827777777777777,0.5777777777777777,0.5983333333333334,0.6044444444444445,0.6044444444444445,0.6238888888888889,0.6233333333333333,0.6333333333333333,0.6327777777777778,0.6327777777777778,0.6327777777777778,0.6361111111111111
 Peru,0.5505555555555556,0.5538888888888889,0.5549999999999999,0.5583333333333333,0.5672222222222222,0.5822222222222222,0.5855555555555555,0.5888888888888888,0.6122222222222222,0.635,0.6388888888888888,0.6561111111111111,0.6461111111111111,0.6355555555555557,0.6477777777777778,0.6511111111111111,0.6366666666666666,0.6422222222222222,0.6522222222222223,0.6577777777777778,0.6522222222222223,0.6783333333333333,0.6894444444444445,0.6961111111111111,0.7188888888888889,0.7088888888888889,0.7188888888888889,0.7194444444444444,0.7288888888888889,0.74
 Philippines,0.52,0.5233333333333334,0.5266666666666667,0.53,0.5333333333333334,0.5366666666666667,0.5483333333333333,0.5516666666666666,0.555,0.5666666666666667,0.5733333333333333,0.5733333333333333,0.5855555555555556,0.5888888888888888,0.6088888888888888,0.6094444444444445,0.61,0.616111111111111,0.625,0.6166666666666667,0.6216666666666666,0.6333333333333333,0.645,0.6533333333333333,0.6594444444444444,0.6655555555555556,0.6627777777777777,0.6661111111111111,0.6661111111111111,0.6772222222222222
 Poland,0.6655555555555556,0.6716666666666666,0.6783333333333333,0.6983333333333333,0.7105555555555556,0.7138888888888888,0.7227777777777777,0.74,0.7544444444444445,0.768888888888889,0.7783333333333333,0.7866666666666666,0.805,0.8138888888888889,0.7977777777777778,0.8033333333333333,0.8066666666666666,0.81,0.8133333333333334,0.8227777777777778,0.8316666666666667,0.8322222222222222,0.815,0.856111111111111,0.8477777777777777,0.8538888888888889,0.8655555555555555,0.8655555555555555,0.8655555555555555,0.8694444444444445
 Portugal,0.5344444444444445,0.5516666666666666,0.5738888888888889,0.6077777777777778,0.6216666666666667,0.63,0.6444444444444445,0.6527777777777778,0.6622222222222223,0.6511111111111112,0.66,0.6688888888888889,0.6694444444444445,0.6816666666666666,0.6855555555555556,0.6916666666666667,0.6811111111111111,0.6844444444444444,0.6877777777777778,0.7022222222222223,0.7144444444444444,0.721111111111111,0.7305555555555556,0.7366666666666666,0.7494444444444445,0.77,0.7616666666666667,0.7622222222222221,0.7622222222222221,0.7683333333333333
 Qatar,0.5077777777777778,0.5027777777777778,0.5005555555555555,0.5205555555555555,0.5433333333333333,0.5605555555555556,0.5877777777777777,0.5955555555555556,0.6033333333333333,0.6111111111111112,0.6133333333333333,0.6166666666666667,0.6255555555555555,0.6399999999999999,0.6466666666666667,0.6572222222222222,0.6483333333333333,0.6533333333333333,0.665,0.6538888888888889,0.6355555555555557,0.6483333333333333,0.6816666666666666,0.6522222222222223,0.635,0.6399999999999999,0.6566666666666666,0.6622222222222222,0.6538888888888889,0.6566666666666666
 Romania,0.6305555555555555,0.6088888888888889,0.5983333333333334,0.5961111111111111,0.5966666666666667,0.6055555555555556,0.6200000000000001,0.6288888888888888,0.6316666666666666,0.6461111111111111,0.655,0.6566666666666666,0.6672222222222222,0.6816666666666666,0.7022222222222223,0.7172222222222222,0.7322222222222223,0.7555555555555555,0.7783333333333333,0.7866666666666666,0.7844444444444445,0.7766666666666667,0.7633333333333334,0.7661111111111112,0.7661111111111112,0.7661111111111112,0.7722222222222221,0.7638888888888888,0.7638888888888888,0.7672222222222222
 Russian Federation,0.6622222222222223,0.6661111111111111,0.6611111111111111,0.6566666666666666,0.6577777777777778,0.6611111111111111,0.673888888888889,0.6838888888888889,0.6933333333333334,0.7061111111111111,0.7238888888888889,0.7355555555555555,0.7466666666666666,0.7577777777777778,0.7605555555555555,0.7633333333333334,0.7633333333333334,0.7661111111111112,0.768888888888889,0.7638888888888888,0.7722222222222223,0.7805555555555557,0.7922222222222222,0.7955555555555556,0.8011111111111111,0.8044444444444445,0.8127777777777778,0.8222222222222222,0.8233333333333333,0.8233333333333333
 Rwanda,0.21833333333333332,0.2211111111111111,0.2238888888888889,0.22999999999999998,0.23277777777777775,0.23888888888888887,0.24166666666666664,0.2477777777777778,0.24222222222222223,0.26222222222222225,0.27666666666666667,0.2827777777777778,0.2972222222222222,0.31722222222222224,0.33722222222222226,0.35444444444444445,0.38,0.395,0.39277777777777784,0.41555555555555557,0.435,0.43777777777777777,0.44,0.4516666666666666,0.4527777777777777,0.4527777777777777,0.445,0.46277777777777773,0.45999999999999996,0.4577777777777778
 Saint Kitts and Nevis,0.35277777777777775,0.35555555555555557,0.35833333333333334,0.3611111111111111,0.3611111111111111,0.3611111111111111,0.3611111111111111,0.3611111111111111,0.3611111111111111,0.3611111111111111,0.35833333333333334,0.35833333333333334,0.35833333333333334,0.31666666666666665,0.3111111111111111,0.5538888888888889,0.5627777777777777,0.5744444444444444,0.6033333333333333,0.6094444444444445,0.6211111111111112,0.6277777777777778,0.6144444444444443,0.6572222222222222,0.6577777777777778,0.655,0.6577777777777778,0.6577777777777778,0.6611111111111111,0.6733333333333333
 Saint Lucia,0.35,0.35833333333333334,0.35,0.35833333333333334,0.36666666666666664,0.375,0.37222222222222223,0.36944444444444446,0.3638888888888889,0.3611111111111111,0.5916666666666667,0.5922222222222222,0.59,0.5905555555555555,0.5855555555555555,0.5944444444444444,0.6088888888888888,0.6066666666666667,0.6266666666666667,0.6355555555555557,0.643888888888889,0.655,0.6411111111111112,0.6272222222222222,0.6383333333333334,0.6633333333333333,0.6694444444444445,0.6805555555555556,0.675,0.6722222222222223
 Saint Vincent and the Grenadines,0.3333333333333333,0.3361111111111111,0.33888888888888885,0.33888888888888885,0.3416666666666667,0.34444444444444444,0.3472222222222222,0.3472222222222222,0.35,0.35277777777777775,0.6055555555555556,0.6116666666666666,0.6177777777777778,0.6266666666666667,0.6294444444444445,0.6355555555555557,0.6388888888888888,0.6416666666666666,0.6533333333333333,0.6511111111111111,0.6516666666666666,0.6572222222222222,0.6522222222222223,0.655,0.6805555555555556,0.6805555555555556,0.6811111111111111,0.6783333333333333,0.6816666666666666,0.685
 Samoa,0.5783333333333333,0.5816666666666666,0.585,0.5944444444444444,0.5977777777777777,0.6038888888888889,0.6072222222222222,0.6111111111111112,0.62,0.6261111111111111,0.6266666666666667,0.63,0.6394444444444445,0.6427777777777777,0.6544444444444444,0.6577777777777778,0.6611111111111111,0.6677777777777778,0.6655555555555556,0.6772222222222222,0.6916666666666667,0.6972222222222222,0.6944444444444444,0.6972222222222222,0.7005555555555556,0.6977777777777778,0.6977777777777778,0.7005555555555556,0.7005555555555556,0.7127777777777777
 Sao Tome and Principe,0.3244444444444444,0.3305555555555556,0.33666666666666667,0.34888888888888886,0.355,0.36111111111111116,0.3705555555555556,0.3794444444444444,0.38555555555555554,0.395,0.40111111111111114,0.41000000000000003,0.4127777777777778,0.4188888888888889,0.42444444444444446,0.43333333333333335,0.4361111111111111,0.44222222222222224,0.43722222222222223,0.45444444444444443,0.45777777777777784,0.4666666666666667,0.47555555555555556,0.49,0.5016666666666666,0.5338888888888889,0.5322222222222222,0.556111111111111,0.5661111111111111,0.5661111111111111
 Saudi Arabia,0.49000000000000005,0.49611111111111117,0.49888888888888894,0.5111111111111111,0.5138888888888888,0.5233333333333333,0.5294444444444444,0.5355555555555556,0.5416666666666666,0.5477777777777778,0.5566666666666666,0.5627777777777777,0.5722222222222222,0.5783333333333334,0.5944444444444444,0.606111111111111,0.6183333333333334,0.6338888888888888,0.6488888888888888,0.6644444444444444,0.693888888888889,0.7172222222222222,0.7466666666666667,0.7694444444444444,0.786111111111111,0.8016666666666667,0.8022222222222222,0.7838888888888889,0.7872222222222223,0.7872222222222223
 Senegal,0.19833333333333333,0.19833333333333333,0.19777777777777777,0.20055555555555557,0.20055555555555557,0.20333333333333334,0.20277777777777778,0.20555555555555555,0.20833333333333331,0.20777777777777778,0.21333333333333335,0.235,0.24388888888888888,0.25222222222222224,0.2577777777777778,0.26611111111111113,0.2688888888888889,0.2772222222222222,0.2911111111111111,0.2938888888888889,0.3022222222222222,0.305,0.3283333333333333,0.3433333333333333,0.3433333333333333,0.35500000000000004,0.35500000000000004,0.3555555555555555,0.3561111111111111,0.34555555555555556
 Serbia,0.6111111111111112,0.6172222222222221,0.6266666666666667,0.6333333333333333,0.6394444444444445,0.6488888888888888,0.6522222222222223,0.6583333333333333,0.6677777777777778,0.6711111111111111,0.6772222222222222,0.6866666666666666,0.6844444444444444,0.6938888888888889,0.7,0.7122222222222222,0.715,0.715,0.7244444444444444,0.7244444444444444,0.7216666666666667,0.7422222222222222,0.7388888888888889,0.7383333333333333,0.7538888888888888,0.7666666666666666,0.7755555555555556,0.7755555555555556,0.7844444444444445,0.7816666666666666
 Seychelles,0.31666666666666665,0.3194444444444444,0.3222222222222222,0.3277777777777778,0.3333333333333333,0.33055555555555555,0.33055555555555555,0.3333333333333333,0.3333333333333333,0.3416666666666667,0.5855555555555555,0.575,0.5894444444444444,0.595,0.5927777777777777,0.6205555555555555,0.585,0.6399999999999999,0.6561111111111111,0.6694444444444445,0.6855555555555556,0.6855555555555556,0.6444444444444444,0.6916666666666667,0.6922222222222223,0.7172222222222222,0.7177777777777777,0.7183333333333334,0.7161111111111111,0.7277777777777777
 Sierra Leone,0.18944444444444447,0.18444444444444444,0.1927777777777778,0.20444444444444446,0.21333333333333335,0.22499999999999998,0.23055555555555557,0.24222222222222223,0.2511111111111111,0.2594444444444445,0.2711111111111111,0.28,0.2888888888888889,0.29444444444444445,0.30333333333333334,0.31222222222222223,0.32111111111111107,0.3238888888888889,0.3327777777777778,0.3416666666666667,0.35055555555555556,0.3561111111111111,0.36500000000000005,0.3738888888888889,0.3738888888888889,0.3827777777777778,0.38833333333333336,0.4,0.4033333333333333,0.4066666666666667
 Singapore,0.48777777777777775,0.5033333333333334,0.518888888888889,0.5344444444444445,0.55,0.5655555555555555,0.5811111111111111,0.6,0.6183333333333334,0.633888888888889,0.6494444444444445,0.6566666666666666,0.6694444444444444,0.6794444444444445,0.69,0.7394444444444445,0.7416666666666667,0.7377777777777779,0.75,0.7527777777777778,0.7888888888888889,0.7977777777777778,0.8088888888888889,0.8122222222222222,0.8238888888888889,0.8338888888888889,0.8394444444444444,0.8327777777777778,0.8394444444444444,0.8422222222222222
 Slovakia,0.6822222222222223,0.6855555555555555,0.6916666666666667,0.6977777777777778,0.7072222222222222,0.7133333333333334,0.7122222222222221,0.7083333333333333,0.7183333333333334,0.711111111111111,0.71,0.7066666666666666,0.7183333333333334,0.7272222222222222,0.7394444444444445,0.7544444444444445,0.7633333333333334,0.7783333333333333,0.7872222222222223,0.7938888888888889,0.8033333333333333,0.8172222222222223,0.8238888888888889,0.8205555555555555,0.8211111111111111,0.825,0.8227777777777778,0.8227777777777778,0.8227777777777778,0.826111111111111
 Slovenia,0.6966666666666667,0.7,0.7083333333333333,0.7088888888888889,0.715,0.7233333333333333,0.7322222222222223,0.7438888888888888,0.7605555555555555,0.788888888888889,0.7949999999999999,0.8166666666666667,0.8305555555555556,0.8444444444444446,0.8527777777777779,0.8538888888888888,0.8600000000000001,0.8627777777777778,0.866111111111111,0.8755555555555555,0.8783333333333334,0.8761111111111111,0.8594444444444443,0.8788888888888888,0.8772222222222222,0.8744444444444444,0.8833333333333333,0.8933333333333333,0.8999999999999999,0.9122222222222223
 Solomon Islands,0.16666666666666666,0.16944444444444443,0.18333333333333332,0.19166666666666668,0.2,0.2,0.2,0.2,0.2,0.35,0.33666666666666667,0.3561111111111111,0.3788888888888889,0.38166666666666665,0.39055555555555554,0.3933333333333333,0.41333333333333333,0.41888888888888887,0.4277777777777778,0.4305555555555556,0.4672222222222222,0.4733333333333334,0.4677777777777778,0.4683333333333334,0.4655555555555556,0.46611111111111114,0.4633333333333334,0.4666666666666667,0.4666666666666667,0.47333333333333333
 South Africa,0.5333333333333333,0.5505555555555556,0.5816666666666667,0.6027777777777777,0.6188888888888889,0.6344444444444444,0.6377777777777778,0.6411111111111112,0.6444444444444444,0.6511111111111111,0.6544444444444444,0.6083333333333334,0.6416666666666666,0.6516666666666666,0.6516666666666666,0.655,0.6583333333333333,0.6616666666666666,0.6788888888888889,0.6922222222222223,0.6955555555555555,0.6755555555555556,0.685,0.6938888888888889,0.7055555555555555,0.72,0.7205555555555555,0.7205555555555555,0.7205555555555555,0.7233333333333334
